278,0,0,1,1,0
279,1,0,0,1,0
280,1,1,0,1,0
281,1,0,0,0,0
282,0,1,0,1,0
283,0,0,0,1,0
284,1,0,0,0,0
285,1,0,0,1,0
286,0,0,0,0,1
287,0,0,0,0,1
288,1,0,1,0,0
289,1,1,0,1,0
290,1,1,1,1,0
291,0,0,0,1,0
292,1,0,0,1,0
293,0,0,1,0,0
294,0,0,0,0,1
295,0,0,0,0,1
296,0,0,0,0,1
297,0,0,1,0,0
298,0,0,1,0,0
299,1,0,0,0,0
300,1,0,0,1,0
301,0,0,0,1,0
302,0,1,0,1,0
303,0,0,0,1,0
304,1,1,0,1,0
305,0,0,0,0,1
306,0,0,0,0,1
307,0,0,1,0,0
308,0,1,0,0,0
309,0,1,1,0,0
310,1,0,1,0,0
311,0,0,0,0,1
312,1,1,1,1,0
313,1,0,0,0,0
314,0,0,0,0,1
315,1,1,1,0,0
316,1,0,0,0,0
317,0,1,0,0,0
318,1,0,1,1,0
319,0,0,0,1,0
320,0,0,1,0,0
321,0,0,1,0,0
322,1,0,0,0,0
323,1,0,0,1,0
324,0,0,1,1,0
325,0,0,1,0,0
326,0,1,0,1,0
327,0,0,0,0,1
328,0,0,1,0,0
329,0,0,1,0,0
330,0,1,0,0,0
331,0,0,0,0,1
332,0,0,0,0,1
333,0,0,1,0,0
334,0,1,0,0,0
335,0,1,0,0,0
336,0,1,0,0,0
337,0,0,0,0,1
338,0,0,0,0,1
339,0,0,0,0,1
340,0,1,0,1,0
341,0,0,0,0,1
342,0,0,1,0,0
343,0,1,0,0,0
344,0,0,1,0,0
345,0,0,0,0,1
346,0,0,1,0,0
347,1,0,0,0,0
348,0,0,0,0,1
349,0,0,0,0,1
350,0,0,1,0,0
351,0,0,0,0,1
352,0,1,0,0,0
353,0,1,0,0,0
354,0,0,0,0,1
355,0,0,1,0,0
356,0,0,1,0,0
357,1,0,0,0,0
358,0,0,1,1,0
359,0,0,1,1,0
360,0,0,0,0,1
361,0,0,0,0,1
362,1,0,0,0,0
363,1,0,0,0,0
364,0,0,1,0,0
365,0,0,0,0,1
366,1,1,1,1,0
367,0,0,0,0,1
368,0,0,0,1,0
369,0,0,0,0,1
370,0,0,1,0,0
371,1,0,1,0,0
372,0,1,0,0,0
373,0,1,0,0,0
374,1,0,0,0,0
375,1,0,1,0,0
376,0,1,0,0,0
377,0,0,0,0,1
378,0,0,0,0,1
379,0,0,0,0,1
380,0,0,1,0,0
381,0,0,0,0,1
382,1,1,0,0,0
383,1,0,0,1,0
384,0,0,1,0,0
385,0,1,0,0,0
386,0,0,0,0,1
387,1,0,0,0,0
388,0,0,1,0,0
389,0,0,1,0,0
390,1,1,1,0,0
391,1,0,0,0,0
392,0,0,0,0,1
393,0,0,0,0,1
394,0,0,0,0,1
395,1,1,0,1,0
396,1,0,0,1,0
397,1,0,1,0,0
398,1,0,1,0,0
399,1,0,1,0,0
400,1,0,1,0,0
401,0,0,0,0,1
402,0,0,0,0,1
403,0,0,1,0,0
404,1,0,1,0,0
405,0,0,1,0,0
406,0,0,0,0,1
407,0,1,0,0,0
408,0,1,0,0,0
409,0,1,0,0,0
410,0,0,0,0,1
411,0,0,0,0,1
412,1,1,0,1,0
413,0,0,1,1,0
414,0,1,0,0,0
415,1,1,1,1,0
416,1,1,1,1,0
417,0,0,0,0,1
418,1,0,0,0,0
419,1,0,1,0,0
420,1,1,0,0,0
421,0,0,0,1,0
422,0,0,0,0,1
423,0,1,0,0,0
424,0,0,0,1,0
425,0,0,0,0,1
426,0,0,1,0,0
427,0,0,0,0,1
428,1,0,0,0,0
429,0,1,0,1,0
430,0,0,0,0,1
431,0,0,0,1,0
432,0,0,1,0,0
433,1,0,1,0,0
434,0,0,0,0,1
435,0,0,1,0,0
436,1,1,0,1,0
437,0,0,1,1,0
438,0,0,1,1,0
439,0,0,1,1,0
440,0,0,0,0,1
441,0,0,0,0,1
442,0,0,0,0,1
443,1,0,0,0,0
444,0,1,0,0,0
445,0,0,0,0,1
446,0,1,0,0,0
447,1,0,0,0,0
448,0,0,0,0,1
449,1,0,0,0,0
450,0,0,1,0,0
451,0,0,0,0,1
452,1,0,0,0,0
453,1,1,0,1,0
454,0,0,1,0,0
455,0,1,1,1,0
456,0,0,0,0,1
457,0,0,1,1,0
458,1,0,0,0,0
459,0,0,0,0,1
460,0,1,0,0,0
461,0,1,0,0,0
462,0,1,0,0,0
463,0,0,0,0,1
464,0,1,0,0,0
465,0,0,0,1,0
466,1,0,0,0,0
467,0,0,0,0,1
468,0,0,0,0,1
469,0,0,0,0,1
470,1,0,0,0,0
471,0,0,1,0,0
472,0,0,0,0,1
473,0,0,0,0,1
474,0,0,1,0,0
475,0,0,0,0,1
476,0,0,0,0,1
477,1,0,0,0,0
478,1,0,0,0,0
479,0,0,0,0,1
480,0,0,0,0,1
481,0,0,0,0,1
482,0,0,0,0,1
483,0,1,0,0,0
484,0,0,1,0,0
485,0,0,0,0,1
486,0,0,0,0,1
487,0,0,0,0,1
488,0,1,0,0,0
489,0,0,0,1,0
490,0,1,0,0,0
491,0,1,0,0,0
492,0,0,0,0,1
493,0,1,0,1,0
494,1,0,1,1,0
495,0,0,0,0,1
496,0,1,0,0,0
497,1,1,1,1,0
498,1,1,0,1,0
499,0,0,0,1,0
500,0,1,1,0,0
501,0,0,0,0,1
502,1,0,0,0,0
503,1,0,0,1,0
504,1,0,0,1,0
505,0,1,1,1,0
506,0,0,1,0,0
507,1,0,0,0,0
508,0,0,0,0,1
509,0,0,0,1,0
510,0,0,0,0,1
511,0,0,0,0,1
512,0,0,0,0,1
513,0,0,0,0,1
514,1,0,0,0,0
515,0,0,0,0,1
516,1,0,1,0,0
517,0,0,0,0,1
518,0,1,0,1,0
519,1,1,0,1,0
520,0,0,0,0,1
521,0,0,0,0,1
522,1,0,0,0,0
523,0,0,0,1,0
524,0,0,0,0,1
525,0,0,0,0,1
526,0,0,0,0,1
527,0,0,0,0,1
528,0,0,0,0,1
529,0,1,0,0,0
530,0,0,1,0,0
531,1,0,1,0,0
532,1,0,1,0,0
533,0,0,1,0,0
534,0,1,0,1,0
535,1,1,0,1,0
536,1,1,1,1,0
537,0,0,0,0,1
538,0,1,0,0,0
539,0,0,1,0,0
540,1,0,1,0,0
541,0,0,0,0,1
542,0,0,0,0,1
543,0,1,0,1,0
544,0,0,1,0,0
545,0,0,0,0,1
546,0,1,0,0,0
547,1,1,0,0,0
548,0,0,0,0,1
549,0,0,1,1,0
550,0,0,0,0,1
551,0,0,0,1,0
552,0,0,0,0,1
553,0,0,0,0,1
554,1,0,0,1,0
555,1,0,0,0,0
556,1,0,1,0,0
557,0,1,0,0,0
558,0,0,0,1,0
559,0,0,0,0,1
560,1,0,0,1,0
561,0,1,0,0,0
562,0,0,1,1,0
563,0,0,0,0,1
564,0,0,0,0,1
565,0,0,1,0,0
566,0,1,0,0,0
567,0,0,1,0,0
568,1,0,1,0,0
569,0,0,0,0,1
570,0,0,0,0,1
571,1,0,0,0,0
572,0,1,0,0,0
573,1,0,0,1,0
574,1,0,0,1,0
575,1,0,0,1,0
576,0,1,0,0,0
577,0,1,0,0,0
578,0,0,0,0,1
579,1,0,0,1,0
580,0,1,0,0,0
581,0,0,0,1,0
582,0,1,1,0,0
583,0,0,1,1,0
584,1,0,1,0,0
585,0,0,0,1,0
586,0,0,0,0,1
587,0,0,0,0,1
588,1,0,1,0,0
589,1,0,0,0,0
590,1,0,0,0,0
591,0,0,0,0,1
592,0,0,0,1,0
593,0,0,0,0,1
594,0,0,1,0,0
595,1,0,1,0,0
596,0,0,0,0,1
597,0,0,0,0,1
598,0,1,1,0,0
599,1,0,0,0,0
600,0,0,0,0,1
601,0,1,0,1,0
602,0,1,0,1,0
603,0,0,0,1,0
604,0,0,0,0,1
605,0,0,1,1,0
606,0,0,1,1,0
607,0,0,1,0,0
608,0,0,1,0,0
609,0,0,0,1,0
610,1,0,0,0,0
611,0,0,0,1,0
612,0,0,0,0,1
613,0,1,1,1,0
614,1,0,1,0,0
615,1,0,1,0,0
616,1,0,1,0,0
617,0,0,1,0,0
618,0,0,0,1,0
619,0,0,0,0,1
620,0,0,0,0,1
621,0,1,0,0,0
622,1,0,1,0,0
623,1,0,0,1,0
624,1,0,0,1,0
625,0,0,0,0,1
626,0,0,1,0,0
627,0,1,1,1,0
628,0,0,1,0,0
629,0,0,0,0,1
630,0,0,0,1,0
631,0,0,1,1,0
632,0,1,0,0,0
633,1,1,0,1,0
634,1,0,0,0,0
635,0,0,0,0,1
636,1,0,1,0,0
637,0,0,1,0,0
638,0,1,0,0,0
639,0,0,0,0,1
640,0,0,1,1,0
641,0,0,0,0,1
642,0,0,0,0,1
643,0,0,0,0,1
644,0,0,1,0,0
645,0,0,1,0,0
646,0,1,0,1,0
647,0,0,0,0,1
648,0,0,1,0,0
649,0,0,0,0,1
650,0,0,1,0,0
651,0,0,1,0,0
652,0,1,0,1,0
653,1,1,0,0,0
654,0,0,0,0,1
655,1,0,0,1,0
656,1,0,1,0,0
657,0,0,0,0,1
658,0,0,0,0,1
659,1,0,0,0,0
660,1,0,0,0,0
661,0,0,1,0,0
662,0,0,1,0,0
663,0,0,1,0,0
664,0,0,0,0,1
665,0,0,0,0,1
666,1,0,0,0,0
667,0,1,0,1,0
668,0,0,0,0,1
669,0,0,0,0,1
670,0,0,0,1,0
671,0,0,0,0,1
672,1,0,0,1,0
673,0,0,0,0,1
674,0,1,0,1,0
675,1,0,0,0,0
676,1,1,0,0,0
677,0,0,1,1,0
678,0,0,0,0,1
679,0,1,0,1,0
680,1,0,1,0,0
681,0,0,1,0,0
682,0,0,0,0,1
683,1,0,1,0,0
684,0,0,1,0,0
685,0,0,0,0,1
686,1,0,0,1,0
687,0,0,1,0,0
688,0,0,0,0,1
689,1,0,0,0,0
690,0,1,0,0,0
691,0,0,0,0,1
692,0,0,0,1,0
693,0,0,1,0,0
694,0,0,0,0,1
695,0,0,0,0,1
696,0,0,0,0,1
697,0,0,0,0,1
698,0,0,0,0,1
699,0,0,0,0,1
700,1,0,0,0,0
701,0,0,0,0,1
702,0,0,1,1,0
703,0,0,1,1,0
704,0,0,0,0,1
705,0,0,0,0,1
706,0,0,0,0,1
707,0,0,0,0,1
708,1,0,0,1,0
709,1,0,0,0,0
710,0,0,1,0,0
711,0,0,0,0,1
712,0,0,1,1,0
713,0,0,1,1,0
714,0,0,0,0,1
715,0,0,0,0,1
716,0,0,0,0,1
717,0,0,0,0,1
718,0,0,1,0,0
719,1,0,0,1,0
720,0,0,0,0,1
721,1,0,1,0,0
722,0,0,0,0,1
723,0,0,0,0,1
724,1,0,0,1,0
725,0,0,0,0,1
726,0,0,0,1,0
727,0,0,0,1,0
728,0,0,1,1,0
729,0,0,0,0,1
730,0,0,1,0,0
731,0,0,0,0,1
732,0,1,0,0,0
733,0,0,0,0,1
734,1,0,0,0,0
735,0,0,0,0,1
736,0,0,0,0,1
737,0,1,0,1,0
738,1,0,0,1,0
739,0,0,0,0,1
740,0,0,0,0,1
741,0,0,0,1,0
742,0,1,1,1,0
743,0,0,1,0,0
744,0,0,0,0,1
745,0,0,1,0,0
746,1,0,1,0,0
747,0,0,0,0,1
748,0,0,1,0,0
749,0,0,1,1,0
750,0,0,0,0,1
751,0,0,0,0,1
752,0,0,1,0,0
753,0,1,0,0,0
754,0,0,0,1,0
755,0,0,1,1,0
756,0,0,1,0,0
757,0,0,0,0,1
758,1,0,0,1,0
759,0,0,0,1,0
760,1,0,0,1,0
761,1,1,0,1,0
762,0,0,0,0,1
763,0,0,0,0,1
764,1,0,1,0,0
765,0,1,0,0,0
766,0,0,0,1,0
767,0,0,0,1,0
768,0,1,1,1,0
769,1,0,0,0,0
770,0,0,0,0,1
771,0,0,0,0,1
772,0,0,0,0,1
773,0,0,0,0,1
774,0,0,0,0,1
775,0,0,1,0,0
776,1,1,1,1,0
777,1,0,0,0,0
778,1,1,0,0,0
779,0,0,1,0,0
780,1,1,0,0,0
781,0,0,0,1,0
782,1,0,0,0,0
783,0,1,0,0,0
784,1,0,0,0,0
785,1,0,0,0,0
786,0,1,0,0,0
787,0,0,1,0,0
788,1,0,0,0,0
789,1,0,0,0,0
790,1,0,0,0,0
791,0,1,1,0,0
792,1,0,0,1,0
793,0,0,0,0,1
794,0,0,1,0,0
795,0,0,0,0,1
796,0,1,1,0,0
797,1,0,0,0,0
798,0,1,0,0,0
799,0,0,0,0,1
800,0,1,0,0,0
801,0,0,0,0,1
802,0,0,0,0,1
803,0,0,0,0,1
804,0,0,1,0,0
805,0,0,0,0,1
806,0,0,0,1,0
807,0,0,0,0,1
808,0,0,0,0,1
809,0,0,1,1,0
810,1,0,0,0,0
811,0,0,0,0,1
812,0,0,1,0,0
813,0,0,0,1,0
814,0,0,0,0,1
815,0,0,1,0,0
816,0,1,0,0,0
817,0,0,0,1,0
818,1,0,1,0,0
819,0,0,0,0,1
820,0,0,1,1,0
821,0,0,0,1,0
822,0,0,1,1,0
823,0,0,0,1,0
824,0,0,0,0,1
825,0,0,1,0,0
826,0,0,0,0,1
827,0,0,0,1,0
828,0,0,0,0,1
829,0,0,0,0,1
830,1,1,0,1,0
831,0,0,0,0,1
832,0,0,0,0,1
833,0,0,0,0,1
834,0,0,0,1,0
835,0,0,0,0,1
836,1,0,0,0,0
837,1,0,1,0,0
838,0,0,0,0,1
839,1,0,1,0,0
840,1,0,1,0,0
841,0,0,0,0,1
842,0,0,0,0,1
843,0,0,0,0,1
844,0,0,0,0,1
845,0,0,0,0,1
846,0,0,0,0,1
847,0,0,0,1,0
848,0,0,0,0,1
849,1,0,0,0,0
850,0,0,0,0,1
851,0,0,0,0,1
852,1,0,0,0,0
853,0,0,0,1,0
854,0,0,0,0,1
855,0,0,0,1,0
856,0,0,1,0,0
857,0,0,0,0,1
858,0,0,1,0,0
859,0,0,0,0,1
860,0,0,0,1,0
861,0,0,0,0,1
862,0,0,0,0,1
863,0,0,1,0,0
864,0,0,0,0,1
865,1,0,0,1,0
866,0,0,0,0,1
867,0,0,1,0,0
868,1,0,0,0,0
869,0,0,0,0,1
870,0,1,0,1,0
871,0,0,1,0,0
872,0,0,0,0,1
873,0,1,0,0,0
874,0,0,0,0,1
875,0,0,0,0,1
876,0,0,0,0,1
877,0,0,0,1,0
878,0,0,1,0,0
879,0,0,0,0,1
880,1,0,0,1,0
881,0,0,1,0,0
882,0,0,1,1,0
883,0,1,0,0,0
884,0,0,0,0,1
885,1,0,0,0,0
886,1,0,0,0,0
887,0,1,0,1,0
888,0,0,0,0,1
889,1,0,1,1,0
890,0,0,1,1,0
891,0,0,0,0,1
892,0,0,1,0,0
893,1,0,1,1,0
894,0,0,0,0,1
895,0,0,0,0,1
896,0,0,0,0,1
897,0,0,0,0,1
898,0,0,0,1,0
899,1,0,0,0,0
900,0,0,1,0,0
901,0,0,0,0,1
902,0,0,0,0,1
903,0,0,1,0,0
904,1,0,0,0,0
905,0,0,1,0,0
906,0,0,0,0,1
907,0,1,0,0,0
908,0,0,0,0,1
909,0,0,0,0,1
910,0,1,1,0,0
911,1,0,0,0,0
912,1,0,0,0,0
913,0,1,1,1,0
914,0,0,0,0,1
915,0,1,0,0,0
916,0,1,0,0,0
917,0,0,0,0,1
918,0,0,0,0,1
919,0,0,0,0,1
920,1,0,1,0,0
921,0,1,0,0,0
922,0,0,0,0,1
923,1,1,0,1,0
924,0,0,0,0,1
925,1,0,1,0,0
926,0,0,0,1,0
927,0,0,0,0,1
928,0,0,0,0,1
929,0,0,0,0,1
930,1,0,1,0,0
931,0,0,1,0,0
932,0,1,0,1,0
933,1,0,0,0,0
934,0,0,0,0,1
935,1,0,0,1,0
936,0,1,1,0,0
937,0,0,0,0,1
938,1,0,0,0,0
939,1,0,0,0,0
940,0,0,0,1,0
941,0,0,1,0,0
942,0,0,0,1,0
943,1,0,0,0,0
944,1,0,1,0,0
945,1,0,1,0,0
946,0,0,0,0,1
947,0,0,0,1,0
948,0,0,0,1,0
949,0,0,0,0,1
950,0,0,0,0,1
951,0,0,0,0,1
952,0,0,0,0,1
953,0,0,1,0,0
954,0,0,0,0,1
955,0,0,1,0,0
956,0,0,0,0,1
957,1,1,1,1,0
958,0,0,0,0,1
959,0,0,1,0,0
960,1,1,0,1,0
961,0,0,0,0,1
962,0,0,0,0,1
963,0,0,1,0,0
964,0,0,1,0,0
965,0,0,1,0,0
966,0,0,0,0,1
967,0,1,0,1,0
968,0,1,0,1,0
969,0,0,0,1,0
970,1,0,1,1,0
971,0,0,0,0,1
972,0,0,0,0,1
973,1,0,1,0,0
974,0,0,1,0,0
975,1,0,0,0,0
976,0,1,0,0,0
977,0,0,0,0,1
978,1,0,1,0,0
979,0,0,1,0,0
980,0,0,0,0,1
981,0,0,0,0,1
982,0,0,0,1,0
983,1,0,0,0,0
984,0,0,0,0,1
985,0,0,0,0,1
986,0,1,0,0,0
987,0,1,0,0,0
988,0,0,1,0,0
989,1,0,1,0,0
990,0,0,0,0,1
991,0,0,1,0,0
992,0,0,1,0,0
993,0,0,1,0,0
994,1,0,0,0,0
995,1,0,0,0,0
996,0,1,1,1,0
997,1,1,0,1,0
998,0,0,0,1,0
999,0,0,0,0,1
